smiles,scaffold,logP,tPSA,QED
CC(=O)c1c(COc2ccc(C#N)cc2C)noc1N,c1ccc(OCc2ccon2)cc1,2.2185,102.14,0.85513744
Nc1nonc1-c1cnc(Nc2ccccc2F)nc1,c1ccc(Nc2ncc(-c3cnon3)cn2)cc1,1.9915,102.75,0.750998819
CCOc1ccccc1C(=O)Nc1nnc(-c2ccnnc2)s1,O=C(Nc1nnc(-c2ccnnc2)s1)c1ccccc1,2.6461,89.89,0.77459032
COc1ccc(NC(=O)Nc2nnc(C(C)C)s2)cc1N,O=C(Nc1ccccc1)Nc1nncs1,2.8963,102.16,0.753701879
Cc1noc(CCC(=O)Nc2cc(Cl)ccc2C#N)n1,O=C(CCc1ncno1)Nc1ccccc1,2.4744,91.81,0.933586171
COc1ccc(C(=O)Nc2nonc2-c2ccco2)cc1OC,O=C(Nc1nonc1-c1ccco1)c1ccccc1,2.5991,99.62,0.772021343
NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)ccc1O,O=C(Nc1ccccc1)c1ccccc1,2.7622,92.42,0.758037867
COC(=O)c1cc(C(=O)OC(C)c2ccc(C#N)cc2)on1,O=C(OCc1ccccc1)c1ccno1,2.25088,102.42,0.797572166
CC(C)(CNC(=O)Nc1ccccc1-c1nnco1)C1CCCO1,O=C(NCCC1CCCO1)Nc1ccccc1-c1nnco1,3.0633,89.28,0.879233877
Cc1ccc(NC(=O)c2nnc(C(N)=O)s2)c2ccccc12,O=C(Nc1cccc2ccccc12)c1nncs1,2.35092,97.97,0.775271149
CCc1onc(C)c1NC(=O)NCc1nc(C)c(C(C)=O)s1,O=C(NCc1nccs1)Nc1cnoc1,2.83464,97.12,0.824993662
CCOC(=O)c1c(C)noc1Nc1ccc(O)cc1OC,c1ccc(Nc2ccno2)cc1,2.61752,93.82,0.645809737
COC(=O)c1cccc(C(=O)OCC(=O)Nc2sccc2C#N)c1,O=C(COC(=O)c1ccccc1)Nc1cccs1,2.20188,105.49,0.833683007
CCOC(=O)c1ccc(Nc2ncccc2C#N)cc1N,c1ccc(Nc2ccccn2)cc1,2.45578,101.03,0.659476596
NC(=O)c1ccc(NC(=O)c2cccc(Br)c2)c(N)c1,O=C(Nc1ccccc1)c1ccccc1,2.3825,98.21,0.75174728
COc1ccc(-c2nnc(NC(=O)c3cc(C)no3)o2)cc1,O=C(Nc1nnc(-c2ccccc2)o1)c1ccno1,2.29392,103.28,0.78788868
CCOC(=O)c1nc2ccc(NC(=O)NC(C)C)cc2o1,c1ccc2ocnc2c1,2.5344,93.46,0.844192713
Cc1noc(C)c1NC(C)c1nc(-c2ccco2)no1,c1coc(-c2noc(CNc3cnoc3)n2)c1,3.10754,90.12,0.781117182
CCCc1nnsc1C(=O)Nc1ccc(-c2nc[nH]n2)cc1C,O=C(Nc1ccc(-c2nc[nH]n2)cc1)c1cnns1,2.83642,96.45,0.750473765
Cc1ncc(C(=O)Nc2ccc(OCCCC#N)c(C)c2)c(=O)[nH]1,O=C(Nc1ccccc1)c1cnc[nH]c1=O,2.32162,107.87,0.792021918
NS(=O)(=O)c1ccc(NC(=O)Nc2cccs2)cc1,O=C(Nc1ccccc1)Nc1cccs1,2.0395,101.29,0.80755707
CC(=O)Nc1ccc(S(=O)(=O)Nc2ccccc2C#N)cc1,O=S(=O)(Nc1ccccc1)c1ccccc1,2.31748,99.06,0.904028724
N#Cc1ccc(-c2noc(-c3ccc(O)cc3)n2)nc1,c1ccc(-c2nc(-c3ccccn3)no2)cc1,2.37588,95.83,0.76288518
Cc1ccc(NC(=O)c2cc(C)nc(-c3nonc3C)n2)cc1,O=C(Nc1ccccc1)c1ccnc(-c2cnon2)n1,2.70416,93.8,0.799126309
N#Cc1cc(Cl)ccc1NC(=O)NCc1nncn1C1CC1,O=C(NCc1nncn1C1CC1)Nc1ccccc1,2.45978,95.63,0.90524291
NC(=O)COc1ccccc1NC(=O)c1ccc(Br)cc1O,O=C(Nc1ccccc1)c1ccccc1,2.2711,101.65,0.756577001
COc1ccc(N)cc1NC(=O)Nc1ncccc1Cl,O=C(Nc1ccccc1)Nc1ccccn1,2.9698,89.27,0.758752406
N#Cc1ccc(NC(=O)c2nnc(-c3cccnc3)o2)cc1,O=C(Nc1ccccc1)c1nnc(-c2cccnc2)o1,2.25558,104.7,0.793113436
NS(=O)(=O)c1ccc(C(=O)Nc2ccc(OC(F)F)cc2)cc1,O=C(Nc1ccccc1)c1ccccc1,2.1877,98.49,0.86994769
COc1cc(CNc2ccc(NC(N)=O)cc2Cl)ccn1,c1ccc(NCc2ccncc2)cc1,2.8463,89.27,0.792112518
Cc1cc(C(N)=O)ccc1NC(=O)c1cnn(-c2ccccc2C)n1,O=C(Nc1ccccc1)c1cnn(-c2ccccc2)n1,2.23534,102.9,0.762832656
CCCNC(=O)c1nc(C)ccc1NS(=O)(=O)c1ccc(OC)cc1,O=S(=O)(Nc1cccnc1)c1ccccc1,2.33922,97.39,0.786823833
Cc1ccc(NC(=O)NCc2noc(CC(C)C)n2)cc1O,O=C(NCc1ncon1)Nc1ccccc1,2.60382,100.28,0.788018132
CCc1nnc(NC(=O)C(C)Sc2ncc(C#N)s2)s1,O=C(CSc1nccs1)Nc1nncs1,2.54798,91.56,0.849433555
CCCC(=O)NCC(=O)Nc1nnc(-c2ccccc2Cl)o1,c1ccc(-c2nnco2)cc1,2.2448,97.12,0.849723167
CCOC(=O)c1ccc(NC(=O)NCc2c(C)noc2C)cc1,O=C(NCc1cnoc1)Nc1ccccc1,2.78984,93.46,0.827075565
COc1ccc(N)cc1NC(=O)Nc1ccccc1C#N,O=C(Nc1ccccc1)Nc1ccccc1,2.79308,100.17,0.753379117
COc1ccc(C(=O)Nc2cccc(OC(C)C)c2O)cc1N,O=C(Nc1ccccc1)c1ccccc1,3.0225,93.81,0.582107576
Cc1cc(NC(=O)c2[nH]nc(C(C)C)c2N)ccn1,O=C(Nc1ccncc1)c1ccn[nH]1,2.07102,96.69,0.785652845
COC(=O)c1ccc(NC(=O)Nc2ccc(C(N)=O)cc2)cc1,O=C(Nc1ccccc1)Nc1ccccc1,2.2161,110.52,0.751414407
Cc1cccc(C)c1NC(=O)c1ccc(NC(N)=O)nc1,O=C(Nc1ccccc1)c1cccnc1,2.44134,97.11,0.807068946
CCc1c(NC(=O)Nc2cccc(C(=O)NC(C)C)c2)ncn1C,O=C(Nc1ccccc1)Nc1c[nH]cn1,2.7647,88.05,0.787917754
CCOC(=O)c1cc(N)c(NC(=O)c2ccco2)s1,O=C(Nc1cccs1)c1ccco1,2.3523,94.56,0.838180616
N#CCOc1ccc(NC(=O)NCc2ccc3c(c2)OCO3)cc1,O=C(NCc1ccc2c(c1)OCO2)Nc1ccccc1,2.63938,92.61,0.881360837
NC(=O)c1cnc(NC(=O)Nc2ccc(Cl)cc2)s1,O=C(Nc1ccccc1)Nc1nccs1,2.5394,97.11,0.811575264
Cc1sc(-c2ccco2)nc1CSc1n[nH]c(N)n1,c1coc(-c2nc(CSc3nc[nH]n3)cs2)c1,2.70412,93.62,0.718271033
COc1ccc(NC(C)=O)cc1NC(=O)NCc1ccco1,O=C(NCc1ccco1)Nc1ccccc1,2.5683,92.6,0.791168207
Cc1nnnn1-c1ccc(NC(=O)c2ccc(C#N)c(Cl)c2)cc1,O=C(Nc1ccc(-n2cnnn2)cc1)c1ccccc1,2.7481,96.49,0.791602544
CCOC(=O)c1coc(=O)c(NC(=O)NCc2ccc(C)cc2)c1,O=C(NCc1ccccc1)Nc1cccoc1=O,2.44662,97.64,0.820710602
COc1ccc(S(=O)(=O)Nc2ccc(C(N)=O)c(Cl)c2)cc1,O=S(=O)(Nc1ccccc1)c1ccccc1,2.2483,98.49,0.871577513
CC(=O)c1ccc(NC(=O)N2CCC(C(N)=O)CC2)cc1Cl,O=C(Nc1ccccc1)N1CCCCC1,2.2718,92.5,0.835606178
N#Cc1cccc(COC(=O)c2csc(NC(N)=O)c2)c1,O=C(OCc1ccccc1)c1ccsc1,2.46738,105.21,0.845979771
CC(=O)Nc1ccc(NC(=O)c2ccc(C)c(N)c2)c(C)n1,O=C(Nc1cccnc1)c1ccccc1,2.49134,97.11,0.758277567
CC(=O)Nc1cccc(NC(=O)CSc2nnc(C)o2)c1C,O=C(CSc1nnco1)Nc1ccccc1,2.37564,97.12,0.820966544
Nc1nc(N)nc(COc2c(Cl)cccc2Cl)n1,c1ccc(OCc2ncncn2)cc1,1.9218,99.94,0.893670861
COc1ccc(N)c(NC(=O)Nc2ccccc2)c1C#N,O=C(Nc1ccccc1)Nc1ccccc1,2.79308,100.17,0.753379117
COc1ccc(-c2cc(NC(=O)C3CCCC3)n[nH]2)cc1N,O=C(Nc1cc(-c2ccccc2)[nH]n1)C1CCCC1,2.7962,93.03,0.756867969
CC(C)CCNC(=O)c1ccc(NC(=O)c2cccnc2N)cc1,O=C(Nc1ccccc1)c1cccnc1,2.692,97.11,0.76001989
Cc1noc(-c2ccccc2C(=O)Nc2ccc(C#N)cc2)n1,O=C(Nc1ccccc1)c1ccccc1-c1ncno1,3.169,91.81,0.802001566
Cc1ccc(NC(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,O=C(Nc1ccccc1)Nc1ccccc1,2.28642,101.29,0.810424691
CCc1cc(C(N)=O)c(NC(=O)C(C)Oc2ccccc2Cl)[nH]1,O=C(COc1ccccc1)Nc1ccc[nH]1,2.7354,97.21,0.756691381
NC(=O)c1csc(C(=O)OCC(=O)Nc2ccccc2Cl)c1,O=C(COC(=O)c1cccs1)Nc1ccccc1,2.2959,98.49,0.81698925
Cc1noc(C)c1NC(=O)CCCc1nc(C(C)C)no1,O=C(CCCc1ncno1)Nc1cnoc1,2.75924,94.05,0.879345684
NC(=O)c1ccc(NC(=O)NCc2ncccc2C(F)(F)F)s1,O=C(NCc1ccccn1)Nc1cccs1,2.5825,97.11,0.79507925
Cc1cccc(C(=O)Nc2nnc(-c3cc(C)no3)o2)c1,O=C(Nc1nnc(-c2ccno2)o1)c1ccccc1,2.59374,94.05,0.794006897
CC(C)Oc1c(Cl)cccc1NCc1nc(N)no1,c1ccc(NCc2ncno2)cc1,2.7045,86.2,0.876726476
CC(C)c1ccc(NC(=O)CSc2nonc2N)c(F)c1,O=C(CSc1cnon1)Nc1ccccc1,2.6451,94.04,0.824518608
CC(C)OCCCNC(=O)c1coc(N)c1Oc1cccnc1,c1cncc(Oc2ccoc2)c1,2.594,99.61,0.725486063
NC(=O)c1cc(Br)cc(Nc2ncccc2N)c1,c1ccc(Nc2ccccn2)cc1,2.2688,94.03,0.810492758
Cc1noc2ncnc(Nc3ccc4c(c3)OCCCO4)c12,c1nc(Nc2ccc3c(c2)OCCCO3)c2cnoc2n1,2.83112,82.3,0.77849022
CC(=O)Nc1ccc(NC(=O)c2ccc(NC(C)=O)nc2)cc1,O=C(Nc1ccccc1)c1cccnc1,2.2507,100.19,0.805752862
CCOc1ccc(C(=O)Nc2ccccc2NC(=O)NC)cn1,O=C(Nc1ccccc1)c1cccnc1,2.4839,92.35,0.790279492
Cc1noc(C)c1C(=O)Nc1nnc(-c2ccco2)s1,O=C(Nc1nnc(-c2ccco2)s1)c1cnoc1,2.65524,94.05,0.796521598
COc1ccc(Cl)c(NC(=O)c2c(C)nc(C)nc2N)c1OC,O=C(Nc1ccccc1)c1cncnc1,2.59854,99.36,0.889852492
COc1ccccc1NS(=O)(=O)c1ccc(N)cc1C#N,O=S(=O)(Nc1ccccc1)c1ccccc1,1.94988,105.21,0.839775491
Cc1nnc(Sc2ccccc2NC(=O)NCCC#N)o1,c1ccc(Sc2nnco2)cc1,2.5644,103.84,0.822606879
CN(CCC#N)CC(=O)OCC(O)=Nc1ccccc1Cl,c1ccccc1,2.31668,85.92,0.474352432
Cc1cc(C)nc(NC(=O)C2CCN(C(=O)Nc3ccco3)CC2)n1,O=C(Nc1ncccn1)C1CCN(C(=O)Nc2ccco2)CC1,2.56904,100.36,0.891913929
N#Cc1ccccc1NC(=O)Nc1ccccc1OCCO,O=C(Nc1ccccc1)Nc1ccccc1,2.57338,94.38,0.790192613
O=C(NCc1nc(-c2ccco2)no1)Nc1ccccc1F,O=C(NCc1nc(-c2ccco2)no1)Nc1ccccc1,2.7904,93.19,0.772633158
COC(=O)c1sc(NC(=O)c2ccc(OC)cc2O)nc1C,O=C(Nc1nccs1)c1ccccc1,2.20462,97.75,0.837557846
C=CCn1c(NC(=O)c2sccc2NC(=O)C2CCCC2)noc1=O,O=C(Nc1noc(=O)[nH]1)c1sccc1NC(=O)C1CCCC1,2.4648,106.23,0.767928189
COc1ccc(NC(=O)NCCC2CCCCC2)cc1N,O=C(NCCC1CCCCC1)Nc1ccccc1,3.3693,76.38,0.727918638
Cc1ccc(Oc2ccc(NC(=O)c3ccno3)cc2)nn1,O=C(Nc1ccc(Oc2cccnn2)cc1)c1ccno1,2.81762,90.14,0.795785213
O=C(Nc1ccc2oc(=O)[nH]c2c1)c1coc(C(F)(F)F)n1,O=C(Nc1ccc2oc(=O)[nH]c2c1)c1cocn1,2.3802,101.13,0.756128939
N#Cc1cccc(NC(=O)NCc2ncc[nH]2)c1OCC1CC1,O=C(NCc1ncc[nH]1)Nc1ccccc1OCC1CC1,2.39188,102.83,0.761746168
NS(=O)(=O)c1ccc(C(=O)Nc2ccc3ccsc3c2)o1,O=C(Nc1ccc2ccsc2c1)c1ccco1,2.394,102.4,0.772492078
Cc1cccc(NC(=O)CSc2nonc2N)c1C(C)C,O=C(CSc1cnon1)Nc1ccccc1,2.81442,94.04,0.824904914
NS(=O)(=O)c1ccc(NC(=O)NCc2ccc(Cl)cc2)s1,O=C(NCc1ccccc1)Nc1cccs1,2.3706,101.29,0.792328549
COc1ccc(NC(=O)Nc2ccon2)cc1N,O=C(Nc1ccccc1)Nc1ccon1,1.9094,102.41,0.719807674
CCOC(=O)CSc1nnc(-c2ccoc2C)n1C1CCCCC1O,c1cc(-c2nncn2C2CCCCC2)co1,2.97772,90.38,0.621448238
COc1ccc(C(=O)Nc2ccc(NC(N)=O)cc2)cc1OC,O=C(Nc1ccccc1)c1ccccc1,2.4467,102.68,0.788169838
COc1ccc(Cl)cc1NC(=O)Nc1nccnc1C#N,O=C(Nc1ccccc1)Nc1cnccn1,2.65428,99.93,0.907592254
COc1cccc(CNC(=O)Nc2ccccc2C#N)c1O,O=C(NCc1ccccc1)Nc1ccccc1,2.59418,94.38,0.808089864
Cc1cc(NC(=O)c2snc(-c3ccco3)c2N)no1,O=C(Nc1ccon1)c1cc(-c2ccco2)ns1,2.53402,107.18,0.767121087
Cc1ccc(N)cc1NC(=O)CSc1ncccc1C#N,O=C(CSc1ccccn1)Nc1ccccc1,2.5747,91.8,0.668311213
N#Cc1ccc(N)cc1OCc1ccc(NC(=O)C2CC2)nc1,O=C(Nc1ccc(COc2ccccc2)cn1)C1CC1,2.46298,101.03,0.826205943
COc1ccc(C(=O)Nc2ccc(NC(N)=O)cc2)s1,O=C(Nc1ccccc1)c1cccs1,2.4996,93.45,0.807513549
CCc1noc(NC(=O)Nc2ccc(C#N)cc2)n1,O=C(Nc1ccccc1)Nc1ncno1,2.14768,103.84,0.876139491
N#Cc1ccccc1NC(=O)c1ccc(-c2cncnc2)nc1,O=C(Nc1ccccc1)c1ccc(-c2cncnc2)nc1,2.66258,91.56,0.802605617
Cc1nc(N)ncc1-c1nnc(-c2cccc3c2OCCO3)s1,c1cc2c(c(-c3nnc(-c4cncnc4)s3)c1)OCCO2,2.32392,96.04,0.77125755
Cc1cccc(NC(=O)N(C)C)c1OCc1nc2nonc2nc1C,c1ccc(OCc2cnc3nonc3n2)cc1,2.30214,106.27,0.775017553
CCOC(=O)c1ccc(NC(=O)c2ccc(S(C)(=O)=O)o2)c(C)c1,O=C(Nc1ccccc1)c1ccco1,2.42052,102.68,0.83000201
CCOC(=O)c1ccc(NC(=O)c2ccccc2OCC#N)nc1,O=C(Nc1ccccn1)c1ccccc1,2.41298,101.31,0.818420235
CCCCC(=O)Nc1nnc(Sc2cccnc2)cc1N,c1cncc(Sc2cccnn2)c1,2.7337,93.79,0.851863552
CC(=O)c1cccc(NC(=O)CCC(=O)Nc2cc(C)on2)c1,O=C(CCC(=O)Nc1ccon1)Nc1ccccc1,2.54302,101.3,0.797652242
CCCCC(=O)Nc1ncnc(Oc2cccnc2)c1N,c1cncc(Oc2ccncn2)c1,2.3748,103.02,0.845047794
CCCCc1nnc(NC(=O)C(C)Oc2ccc(C#N)cn2)s1,O=C(COc1ccccn1)Nc1nncs1,2.55338,100.79,0.836471207
COC(=O)c1ccc(C(=O)Nc2ccc(Cl)cc2)c(N)n1,O=C(Nc1ccccc1)c1cccnc1,2.3561,94.31,0.848865689
CCc1noc(-c2ccccc2NC(=O)c2ccc(C)[nH]c2=O)n1,O=C(Nc1ccccc1-c1ncno1)c1ccc[nH]c1=O,2.54802,100.88,0.76779965
CC(C)Oc1ccc(OCC(=O)Nc2ccccc2C(N)=O)cc1,O=C(COc1ccccc1)Nc1ccccc1,2.5902,90.65,0.817123572
Cc1cc(NC(=O)CSc2ncc(N)cc2Cl)no1,O=C(CSc1ccccn1)Nc1ccon1,2.34442,94.04,0.841464679
Cc1ccc(-c2nnc(NC(=O)c3ccco3)o2)o1,O=C(Nc1nnc(-c2ccco2)o1)c1ccco1,2.48332,94.3,0.775966418
Cc1cc(C(=O)Nc2ccccc2C(N)=O)c2c(C)noc2c1,O=C(Nc1ccccc1)c1cccc2oncc12,2.79584,98.22,0.776838518
CC(=O)Nc1ccc(NC(=O)C(C)Oc2ccccc2N)cc1,O=C(COc1ccccc1)Nc1ccccc1,2.6332,93.45,0.739710017
CCCCCn1nc(C)cc1NC(=O)c1ccnc(C(N)=O)c1,O=C(Nc1ccn[nH]1)c1ccncc1,2.12792,102.9,0.763780161
Cc1ccc(NC(=O)CSc2nc(C)cc(C)c2C(N)=O)nc1,O=C(CSc1ccccn1)Nc1ccccn1,2.23156,97.97,0.81929299
Cc1csc(NC(=O)CSc2nnc(C3CCCC3)o2)n1,O=C(CSc1nnc(C2CCCC2)o1)Nc1nccs1,3.22292,80.91,0.850526766
CCc1cccc(NC(=O)CSc2ncc(C)c(C#N)c2N)c1,O=C(CSc1ccccn1)Nc1ccccc1,3.1371,91.8,0.823587604
CCOC(=O)c1ccc(NC(=O)c2ccc(C)nc2N)c(C)c1,O=C(Nc1ccccc1)c1cccnc1,2.70964,94.31,0.846328527
Cc1ccc(C(=O)Nc2sc(C)nc2C(=O)OCC#N)cc1,O=C(Nc1cncs1)c1ccccc1,2.69262,92.08,0.875712422
CCOC(=O)c1oc(C)c(C(=O)Nc2ccc[nH]c2=O)c1CC,O=C(Nc1ccc[nH]c1=O)c1ccoc1,2.26772,101.4,0.823460069
O=C(Nc1ccnc(C(=O)Nc2ccccc2F)c1)c1cnccn1,O=C(Nc1ccnc(C(=O)Nc2ccccc2)c1)c1cnccn1,2.5153,96.87,0.762331441
COC(=O)Nc1nc(C(=O)Nc2cccc(OC)c2OC)cs1,O=C(Nc1ccccc1)c1cscn1,2.5909,98.78,0.869923874
CCOc1ccccc1NC(=O)CSc1ncc(N)cc1C#N,O=C(CSc1ccccn1)Nc1ccccc1,2.66498,101.03,0.790612841
CC(Oc1ccccc1)c1onc(Br)c1N,c1ccc(OCc2ccno2)cc1,3.1593,61.28,0.939436498
N#Cc1ccccc1S(=O)(=O)Nc1ccc2[nH]ncc2c1,O=S(=O)(Nc1ccc2[nH]ncc2c1)c1ccccc1,2.23538,98.64,0.774213668
COc1ncc(CNC(=O)NC(C)c2nc(C(C)(C)C)no2)s1,O=C(NCc1ncno1)NCc1cncs1,2.3926,102.17,0.866969396
CCOC(=O)c1nc(NC)c(NC(=O)c2ccc3c(c2)OCO3)s1,O=C(Nc1cncs1)c1ccc2c(c1)OCO2,2.3425,98.78,0.799425602
CC(C)(C)OC(=O)NCCNC(=O)Nc1cccc(C#N)c1,c1ccccc1,2.20448,103.25,0.741770855
Cc1cc(C(C)NC(=O)Nc2ccc(S(C)(=O)=O)cc2)no1,O=C(NCc1ccon1)Nc1ccccc1,2.26922,101.3,0.898480201
COc1ccc(NC(=O)Nc2ccon2)cc1NC(C)=O,O=C(Nc1ccccc1)Nc1ccon1,2.2856,105.49,0.800712681
COc1cccc(NC(=O)c2cnc(CCC#N)s2)c1O,O=C(Nc1ccccc1)c1cncs1,2.56578,95.24,0.827642204
Cc1cc(NC(=O)c2cnc(C)nc2S(=O)(=O)CC(C)C)sn1,O=C(Nc1ccns1)c1cncnc1,2.23194,101.91,0.826216075
CCOC(=O)C(C)CNC(=O)Nc1ccc2onc(C)c2c1,c1ccc2oncc2c1,2.45692,93.46,0.827582391
COc1ccc(Cl)cc1NCc1noc(N)c1C#N,c1ccc(NCc2ccon2)cc1,2.40258,97.1,0.891133634
COc1ccc(NC(=O)CSc2ncc(C#N)cc2C#N)cc1,O=C(CSc1ccccn1)Nc1ccccc1,2.56436,98.8,0.848650221
COCC(C)NC(=O)Nc1ccc(S(=O)(=O)c2ccco2)cc1,O=S(=O)(c1ccccc1)c1ccco1,2.2688,97.64,0.841843193
N#Cc1ccccc1NC(=O)NCCS(=O)(=O)c1cccs1,O=C(NCCS(=O)(=O)c1cccs1)Nc1ccccc1,2.21518,99.06,0.874825315
Cc1cccc(C(=O)Nc2nc(-c3cc(C)on3)no2)c1,O=C(Nc1nc(-c2ccon2)no1)c1ccccc1,2.59374,94.05,0.794006897
N#CCCNc1nc(-c2ccc3oc(=O)[nH]c3c2)cs1,O=c1[nH]c2cc(-c3cscn3)ccc2o1,2.57018,94.71,0.71865856
Cc1cc(-c2nnc(NC(=O)c3ccoc3)o2)on1,O=C(Nc1nnc(-c2ccno2)o1)c1ccoc1,1.87832,107.19,0.765334087
CCCCCNC(=O)c1snc(-c2ccoc2)c1N,c1cc(-c2ccsn2)co1,2.9053,81.15,0.796561349
CC(C)(CNC(=O)Nc1cccc(C(N)=O)c1)c1ccco1,O=C(NCCc1ccco1)Nc1ccccc1,2.4778,97.36,0.790971643
Cc1nc(-c2ccncc2)sc1C(=O)Nc1ccc(C(N)=O)cc1,O=C(Nc1ccccc1)c1cnc(-c2ccncc2)s1,2.86472,97.97,0.763989395
CCC(C)c1noc(Nc2ccc(C(N)=O)cc2)n1,c1ccc(Nc2ncno2)cc1,2.4256,94.04,0.860528975
CCOC(=O)c1sc2ncnc(NC(C)C)c2c1NC#N,c1ncc2ccsc2n1,2.58128,99.93,0.497191212
COC(=O)c1ccc(NC(=O)Nc2cc(C)on2)cc1,O=C(Nc1ccccc1)Nc1ccon1,2.41362,93.46,0.838834888
CC(NC(=O)c1ccc(C#N)cc1)c1nc(-c2ccco2)no1,O=C(NCc1nc(-c2ccco2)no1)c1ccccc1,2.69228,104.95,0.794064368
CC(C)(C)OC(=O)NCCc1nc(-c2cccs2)n[nH]1,c1csc(-c2nc[nH]n2)c1,2.6004,79.9,0.908014357
N#Cc1ccccc1NC(=O)CSc1nnc(C2CC2)o1,O=C(CSc1nnc(C2CC2)o1)Nc1ccccc1,2.54948,91.81,0.853090724
Cc1ccc(-c2ncco2)cc1NC(=O)C1CCN(c2cnn(C)c2)C1=O,O=C(Nc1cccc(-c2ncco2)c1)C1CCN(c2cn[nH]c2)C1=O,2.37512,93.26,0.716663555
Cc1noc(-c2ccc(S(=O)(=O)Nc3cccs3)o2)n1,O=S(=O)(Nc1cccs1)c1ccc(-c2ncno2)o1,2.50032,98.23,0.794558922
CC(C)c1cc(C(=O)Nc2ccccc2C#N)[nH]n1,O=C(Nc1ccccc1)c1ccn[nH]1,2.65708,81.57,0.882958797
CC(=O)Nc1cccc(NC(=O)Nc2ccnn2CC2CCCO2)c1,O=C(Nc1ccccc1)Nc1ccnn1CC1CCCO1,2.6645,97.28,0.777300383
COC(=O)c1sc(NC(=O)c2cc(CC(C)C)n[nH]2)nc1C,O=C(Nc1nccs1)c1ccn[nH]1,2.41202,96.97,0.823962076
Cc1noc(N)c1CSc1nnc(NC2CCCC2)o1,c1nocc1CSc1nnc(NC2CCCC2)o1,2.59502,103,0.811216373
Cc1cc(=O)[nH]c(-c2nc(C(=O)N3CCCC3)sc2SCC#N)n1,O=C(c1nc(-c2nccc(=O)[nH]2)cs1)N1CCCC1,2.0535,102.74,0.836232826
CCCCNC(=O)Cn1c(C(C#N)C2CCCCC2)noc1=O,O=c1[nH]c(CC2CCCCC2)no1,1.94008,100.92,0.773658549
COc1ccc(NS(=O)(=O)c2ccc(OC)c(N)c2)c(C)c1,O=S(=O)(Nc1ccccc1)c1ccccc1,2.39522,90.65,0.824919852
CC(C)c1noc(NC(=O)Nc2ccc3c(c2)OCCO3)n1,O=C(Nc1ccc2c(c1)OCCO2)Nc1ncno1,2.6082,98.51,0.904031244
COc1ccc(NC(=O)c2ccco2)cc1NCCC#N,O=C(Nc1ccccc1)c1ccco1,2.86608,87.29,0.796750014
CC(=O)Nc1ccc(Nc2ncc(N)cc2C#N)cc1,c1ccc(Nc2ccccn2)cc1,2.23748,103.83,0.790713321
Cc1noc(CCC(=O)Nc2ccc(Cl)cc2)c1NC(=O)CO,O=C(CCc1ccno1)Nc1ccccc1,2.13852,104.46,0.748706156
CCOC(=O)c1cccc(NC(=O)Nc2cc(C)no2)c1,O=C(Nc1ccccc1)Nc1ccno1,2.80372,93.46,0.844017284
CC(C#N)CCn1c(SC(C)C#N)nnc1-c1ccco1,c1coc(-c2nnc[nH]2)c1,3.09206,91.43,0.761241333
CC(Sc1nnc(SCC(N)=O)o1)c1ncccc1Cl,c1ccc(CSc2nnco2)nc1,2.5487,94.9,0.81295515
Cc1noc(C)c1C(C)NC(=O)CSc1nnnn1C(C)(C)C,O=C(CSc1nnn[nH]1)NCc1cnoc1,2.00244,98.73,0.83242175
CC(C)(C)c1nnc(SCC(=O)Nc2nccs2)o1,O=C(CSc1nnco1)Nc1nccs1,2.5544,80.91,0.873662094
CC(C)c1nc(CC(=O)Nc2ccc(-c3ncon3)cc2)n(C)n1,O=C(Cc1ncn[nH]1)Nc1ccc(-c2ncon2)cc1,2.1697,98.73,0.771238408
CC(C)n1cnnc1CNC(=O)Nc1ccc(NC(=O)C2CC2)cc1,O=C(NCc1nnc[nH]1)Nc1ccc(NC(=O)C2CC2)cc1,2.5292,100.94,0.750642276
Cc1ccc(CNC(=O)Nc2cc(Cl)ccc2C#N)nn1,O=C(NCc1cccnn1)Nc1ccccc1,2.6318,90.7,0.911438055
Cc1noc(C)c1C(=O)Nc1ccc(Cl)cc1N,O=C(Nc1ccccc1)c1cnoc1,2.77934,81.15,0.818310863
CCOc1ccccc1NC(=O)CSc1nc(N)ccc1C#N,O=C(CSc1ccccn1)Nc1ccccc1,2.66498,101.03,0.790612841
CCS(=O)(=O)Nc1ccc(C(=O)Nc2cccc(C)c2O)cc1,O=C(Nc1ccccc1)c1ccccc1,2.71452,95.5,0.732659354
Cc1cccc(NC(=O)CSc2nc(N)ncc2Br)n1,O=C(CSc1ccncn1)Nc1ccccn1,2.25552,93.79,0.646178882
CCCCC(=O)Nc1nc(C(=O)S(=O)(=O)c2ccccc2)cs1,O=C(c1cscn1)S(=O)(=O)c1ccccc1,2.8859,93.2,0.862626352
COC(=O)c1ccc(S(=O)(=O)Nc2ccc(N)cc2Cl)cc1,O=S(=O)(Nc1ccccc1)c1ccccc1,2.5096,98.49,0.6578418
CCc1nnc(NC(=O)c2ccc(COc3ccco3)o2)o1,O=C(Nc1nnco1)c1ccc(COc2ccco2)o1,2.6493,103.53,0.746033686
COc1ccc(NC(=O)c2cncc(N)c2N)c(Cl)c1,O=C(Nc1ccccc1)c1cccnc1,2.1603,103.26,0.804083884
CCOC(=O)Nc1sc(-c2ccco2)nc1N,c1coc(-c2nccs2)c1,2.5537,90.38,0.876761016
